1 x || 000000
1 x || 000000
1 x || 000000
1 x || 000000
1 x || 000000
1 x || 000000
1 x || 000000
0 x || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000100
0 0 || 000100
0 0 || 000110
0 0 || 000110
0 0 || 000111
0 0 || 000111
0 0 || 000000
0 0 || 000000
0 0 || 001000
0 0 || 001000
0 0 || 011000
0 0 || 011000
0 0 || 111000
0 0 || 111000
0 1 || 000000
0 1 || 000000
0 1 || 001100
0 1 || 001100
0 1 || 011110
0 1 || 011110
0 1 || 111111
0 1 || 111111
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 0 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
0 1 || 000000
